company_id,company_logo,company_name,chart_link,about_company,website,nse_profile,bse_profile,face_value,book_value,roce_percentage,roe_percentage,id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,return_on_capital_employed_pct,return_on_assets_pct,net_debt_cr,revenue_cagr_3yr,revenue_cagr_5yr,revenue_cagr_10yr,pat_cagr_3yr,pat_cagr_5yr,pat_cagr_10yr,eps_cagr_3yr,eps_cagr_5yr,eps_cagr_10yr,composite_quality_score,high_leverage_flag,icr_label,id_market,year_market,market_cap_crore,enterprise_value_crore,pe_ratio,pb_ratio,ev_ebitda,dividend_yield_pct,financial_score,rating
POWERGRID,https://mkt.in/static/mkt-icons/nifty100/POWERGRID.png,Power Grid Corporation of India Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Power Grid Corporation of India Limited is a Maharatna CPSU and India's largest electric power transmission company. GoI holds a 51.34% stake in the company as on March 31, 2021. PGCIL was incorporated in 1989 to set up extra-high voltage alternating current and high-voltage direct current (HVDC) transmission lines.

The company moves large blocks of power from the central generating agencies and areas that have surplus power to load centres within and across regions. It is under the administrative control of the Ministry of Power, GoI.

PGCIL also executes several strategically important projects, assigned to the company by GoI on nomination basis. Power Grid Corporation of India is principally engaged in planning, implementation, operation and maintenance of Inter-State Transmission System (ISTS), Telecom and consultancy services.

",https://www.powergrid.in/,https://www.nseindia.com/get-quotes/equity?symbol=POWERGRID,https://www.bseindia.com/stock-share-price/power-grid-corporation-of-india-ltd/POWERGRID/532898/,10.0,99.0,13.2,19.0,933.0,Mar 2024,33.97028990249329,86.87476823070044,17.870011245496066,1.4173,4.603,0.1828,24176.0,13114.0,17.0,0.937,67.0,123516.0,37290.0,19.16909551793869,6.208612241806171,,,,,,,,,,,,,,444,2024,372584.24,410018.95,64.39,5.1,23.07,3.09,63.25337018363675,Strong
PIDILITIND,https://mkt.in/static/mkt-icons/nifty100/PIDILITIND.png,Pidilite Industries Ltd,https://in.tradingview.com/chart/?symbol=NSE%3APIDILITIND,"Pidilite Industries Limited is a leading manufacturer of adhesives and sealants, construction chemicals, craftsmen products, DIY products and polymer emulsions in India. Most of the products have been developed through strong in-house R&D. Our brand name Fevicol has become synonymous with adhesives to millions in India and is ranked amongst the most trusted brands in the country",http://www.pidilite.com/,https://www.nseindia.com/get-quotes/equity?symbol=PIDILITIND,https://www.bseindia.com/stock-share-price/pidilite-industries-ltd/PIDILITIND/500331/,1.0,171.0,29.7,22.8,849.0,Mar 2024,14.108051360736493,21.868690947266415,20.780302129178065,0.0454,54.3333,1.0254,955.0,1769.0,34.0,16.4843,47.0,382.0,2724.0,31.52804642166344,14.466710831401125,,,,,,,,,,,,,,432,2024,162274.18,165749.2,36.12,12.3,5.36,1.01,61.81662324840161,Strong
PIDILITIND,https://mkt.in/static/mkt-icons/nifty100/PIDILITIND.png,Pidilite Industries Ltd,https://in.tradingview.com/chart/?symbol=NSE%3APIDILITIND,"Pidilite Industries Limited is a leading manufacturer of adhesives and sealants, construction chemicals, craftsmen products, DIY products and polymer emulsions in India. Most of the products have been developed through strong in-house R&D. Our brand name Fevicol has become synonymous with adhesives to millions in India and is ranked amongst the most trusted brands in the country",http://www.pidilite.com/,https://www.nseindia.com/get-quotes/equity?symbol=PIDILITIND,https://www.bseindia.com/stock-share-price/pidilite-industries-ltd/PIDILITIND/500331/,1.0,171.0,29.7,22.8,849.0,Mar 2024,14.108051360736493,21.868690947266415,20.780302129178065,0.0454,54.3333,1.0254,955.0,1769.0,34.0,16.4843,47.0,382.0,2724.0,31.52804642166344,14.466710831401125,,,,,,,,,,,,,,432,2024,162274.18,165749.2,36.12,12.3,5.36,1.01,61.81662324840161,Strong
ONGC,https://mkt.in/static/mkt-icons/nifty100/ONGC.png,Oil & Natural Gas Corpn Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AONGC,"The Oil and Natural Gas Corporation is an Indian government-owned-oil and gas explorer and producer. It is under the ownership of Ministry of Petroleum and Natural Gas, Government of India. Its registered office is in New Delhi. ",https://www.ongcindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=ONGC,https://www.bseindia.com/stock-share-price/oil-and-natural-gas-corporation-ltd/ongc/500312/,5.0,275.0,19.71,14.32,825.0,Mar 2024,9.655290194725701,17.388518015001793,16.940398136885513,0.4544,11.3613,0.8332,42060.0,57203.0,39.0,5.3588,31.0,153181.0,99263.0,23.62402116466871,8.044955154739396,,,,,,,,,,,,,,420,2024,390111.05,499988.49,18.15,10.36,11.72,1.11,61.4047937896993,Strong
ONGC,https://mkt.in/static/mkt-icons/nifty100/ONGC.png,Oil & Natural Gas Corpn Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AONGC,"The Oil and Natural Gas Corporation is an Indian government-owned-oil and gas explorer and producer. It is under the ownership of Ministry of Petroleum and Natural Gas, Government of India. Its registered office is in New Delhi. ",https://www.ongcindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=ONGC,https://www.bseindia.com/stock-share-price/oil-and-natural-gas-corporation-ltd/ongc/500312/,5.0,275.0,19.71,14.32,825.0,Mar 2024,9.655290194725701,17.388518015001793,16.940398136885513,0.4544,11.3613,0.8332,42060.0,57203.0,39.0,5.3588,31.0,153181.0,99263.0,23.62402116466871,8.044955154739396,,,,,,,,,,,,,,420,2024,390111.05,499988.49,18.15,10.36,11.72,1.11,61.4047937896993,Strong
ICICIGI,https://mkt.in/static/mkt-icons/nifty100/ICICIGI.png,ICICI Lombard General Insurance Company Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AICICIGI,ICICI Lombard General Insurance Co. Ltd is one of the leading and established private sector general insurance companies in India. It offers a well-diversified range of products and risk management solutions through multiple distribution channels,http://www.icicilombard.com/,https://www.nseindia.com/get-quotes/equity?symbol=ICICIGI,https://www.bseindia.com/stock-share-price/icici-lombard-general-insurance-company-ltd/ICICIGI/540716/,10.0,275.0,22.5,17.0,561.0,Mar 2024,9.366915605017816,87.42129155073948,15.7230643179025,0.0029,160.0268,0.3236,486.0,1921.0,39.0,2.4757,28.0,35.0,2407.0,146.4297385620915,3.0312124849939974,,,,,,,,,,,,,,270,2024,1271789.21,1382030.89,49.0,7.86,36.96,3.46,60.94899790314708,Strong
ICICIGI,https://mkt.in/static/mkt-icons/nifty100/ICICIGI.png,ICICI Lombard General Insurance Company Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AICICIGI,ICICI Lombard General Insurance Co. Ltd is one of the leading and established private sector general insurance companies in India. It offers a well-diversified range of products and risk management solutions through multiple distribution channels,http://www.icicilombard.com/,https://www.nseindia.com/get-quotes/equity?symbol=ICICIGI,https://www.bseindia.com/stock-share-price/icici-lombard-general-insurance-company-ltd/ICICIGI/540716/,10.0,275.0,22.5,17.0,561.0,Mar 2024,9.366915605017816,87.42129155073948,15.7230643179025,0.0029,160.0268,0.3236,486.0,1921.0,39.0,2.4757,28.0,35.0,2407.0,146.4297385620915,3.0312124849939974,,,,,,,,,,,,,,270,2024,1271789.21,1382030.89,49.0,7.86,36.96,3.46,60.94899790314708,Strong
HDFCLIFE,https://mkt.in/static/mkt-icons/nifty100/HDFCLIFE.png,HDFC Life Insurance Company Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHDFCLIFE,HDFC Life Insurance Company is engaged in carrying on the business of life insurance. The Company offers a range of individual and group insurance solutions.,http://www.hdfclife.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCLIFE,https://www.bseindia.com/stock-share-price/hdfc-life-insurance-company-ltd/HDFCLIFE/540777/,10.0,73.0,6.61,11.4,502.0,Mar 2024,1.5510139729213062,99.47675449833469,10.732306013909723,0.0648,192.2895,0.3353,-2893.0,13614.0,7.0,0.6818,27.0,950.0,10721.0,646.4651639344262,0.5200091183301563,,,,,,,,,,,,,,240,2024,47027.6,42921.31,50.59,11.28,31.63,3.22,60.55226067635008,Strong
HDFCLIFE,https://mkt.in/static/mkt-icons/nifty100/HDFCLIFE.png,HDFC Life Insurance Company Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHDFCLIFE,HDFC Life Insurance Company is engaged in carrying on the business of life insurance. The Company offers a range of individual and group insurance solutions.,http://www.hdfclife.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCLIFE,https://www.bseindia.com/stock-share-price/hdfc-life-insurance-company-ltd/HDFCLIFE/540777/,10.0,73.0,6.61,11.4,502.0,Mar 2024,1.5510139729213062,99.47675449833469,10.732306013909723,0.0648,192.2895,0.3353,-2893.0,13614.0,7.0,0.6818,27.0,950.0,10721.0,646.4651639344262,0.5200091183301563,,,,,,,,,,,,,,240,2024,47027.6,42921.31,50.59,11.28,31.63,3.22,60.55226067635008,Strong
IOC,https://mkt.in/static/mkt-icons/nifty100/IOC.png,"Indian Oil Corporation
",https://in.tradingview.com/chart/?symbol=NSE%3AIOC,"Indian Oil Corporation Limited, trading as IndianOil, is an Indian multinational oil and gas company under the ownership of Government of India and administrative control of the Ministry of Petroleum and Natural Gas.",https://www.iocl.com/,https://www.nseindia.com/get-quotes/equity?symbol=IOC,https://www.bseindia.com/stock-share-price/indian-oil-corporation-ltd/ioc/530965/,10.0,129.0,21.31,25.44,609.0,Mar 2024,5.559462717942377,9.743776019125345,23.53162465856491,0.7231,10.2823,1.6084,39635.0,31464.0,30.0,1.3318,40.0,132628.0,71099.0,25.640336028097266,8.941893540895371,,,,,,,,,,,,,,300,2024,1418164.33,1786391.89,28.61,4.24,33.71,1.25,60.463167105729255,Strong
IOC,https://mkt.in/static/mkt-icons/nifty100/IOC.png,"Indian Oil Corporation
",https://in.tradingview.com/chart/?symbol=NSE%3AIOC,"Indian Oil Corporation Limited, trading as IndianOil, is an Indian multinational oil and gas company under the ownership of Government of India and administrative control of the Ministry of Petroleum and Natural Gas.",https://www.iocl.com/,https://www.nseindia.com/get-quotes/equity?symbol=IOC,https://www.bseindia.com/stock-share-price/indian-oil-corporation-ltd/ioc/530965/,10.0,129.0,21.31,25.44,609.0,Mar 2024,5.559462717942377,9.743776019125345,23.53162465856491,0.7231,10.2823,1.6084,39635.0,31464.0,30.0,1.3318,40.0,132628.0,71099.0,25.640336028097266,8.941893540895371,,,,,,,,,,,,,,300,2024,1418164.33,1786391.89,28.61,4.24,33.71,1.25,60.463167105729255,Strong
HINDALCO,https://mkt.in/static/mkt-icons/nifty100/HINDALCO.png,Hindalco Industries Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHINDALCO,"Incorporated in 1958, Hindalco Industries Ltd. is a flagship company of the Aditya Birla Group. The Co and its subsidiaries are primarily engaged in the production of Aluminium and Copper. It is also
engaged in the manufacturing of aluminium sheet, extrusion and light gauge products for use in packaging markets like beverage and food, can and foil products, etc.",http://www.hindalco.com/,https://www.nseindia.com/get-quotes/equity?symbol=HINDALCO,https://www.bseindia.com/stock-share-price/hindalco-industries-ltd/HINDALCO/500440/,1.0,153.0,11.3,10.2,525.0,Mar 2024,4.702216130615571,88.94620349876368,9.567011474761177,0.5309,126.4654,0.936,9789.0,14267.0,45.0,47.8135,8.0,56356.0,24056.0,118.21454505175322,4.401381743475944,,,,,,,,,,,,,,252,2024,722281.1,656285.92,56.45,9.32,27.63,0.98,60.37941471388617,Strong
HINDALCO,https://mkt.in/static/mkt-icons/nifty100/HINDALCO.png,Hindalco Industries Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHINDALCO,"Incorporated in 1958, Hindalco Industries Ltd. is a flagship company of the Aditya Birla Group. The Co and its subsidiaries are primarily engaged in the production of Aluminium and Copper. It is also
engaged in the manufacturing of aluminium sheet, extrusion and light gauge products for use in packaging markets like beverage and food, can and foil products, etc.",http://www.hindalco.com/,https://www.nseindia.com/get-quotes/equity?symbol=HINDALCO,https://www.bseindia.com/stock-share-price/hindalco-industries-ltd/HINDALCO/500440/,1.0,153.0,11.3,10.2,525.0,Mar 2024,4.702216130615571,88.94620349876368,9.567011474761177,0.5309,126.4654,0.936,9789.0,14267.0,45.0,47.8135,8.0,56356.0,24056.0,118.21454505175322,4.401381743475944,,,,,,,,,,,,,,252,2024,722281.1,656285.92,56.45,9.32,27.63,0.98,60.37941471388617,Strong
BOSCHLTD,https://mkt.in/static/mkt-icons/nifty100/BOSCHLTD.png,Bosch Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Bosch Ltd has presence across automotive technology, industrial technology, consumer goods and energy and building technology. It manufactures and trades in products such as diesel and gasoline fuel injection systems, automotive aftermarket products, industrial equipment, electrical power tools, security systems",https://www.bosch.in/,https://www.nseindia.com/get-quotes/equity?symbol=BOSCHLTD,https://www.bseindia.com/stock-share-price/bosch-ltd/BOSCHLTD/500530/,10.0,4319.0,20.6,16.0,267.0,Mar 2024,14.886112273569676,12.524660728164047,20.639920424403183,0.0032,71.7843,0.9638,1536.0,283.0,844.0,40.2133,44.0,39.0,1253.0,30.2486986697513,14.34745030250648,,,,,,,,,,,,,,120,2024,2599556.05,2628370.51,58.43,6.47,16.07,4.23,58.685832779897886,Strong
BOSCHLTD,https://mkt.in/static/mkt-icons/nifty100/BOSCHLTD.png,Bosch Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Bosch Ltd has presence across automotive technology, industrial technology, consumer goods and energy and building technology. It manufactures and trades in products such as diesel and gasoline fuel injection systems, automotive aftermarket products, industrial equipment, electrical power tools, security systems",https://www.bosch.in/,https://www.nseindia.com/get-quotes/equity?symbol=BOSCHLTD,https://www.bseindia.com/stock-share-price/bosch-ltd/BOSCHLTD/500530/,10.0,4319.0,20.6,16.0,267.0,Mar 2024,14.886112273569676,12.524660728164047,20.639920424403183,0.0032,71.7843,0.9638,1536.0,283.0,844.0,40.2133,44.0,39.0,1253.0,30.2486986697513,14.34745030250648,,,,,,,,,,,,,,120,2024,2599556.05,2628370.51,58.43,6.47,16.07,4.23,58.685832779897886,Strong
ADANIPORTS,https://mkt.in/static/mkt-icons/nifty100/ADANIPORTS.png,"Adani Ports & Special Economic Zone Ltd
",https://in.tradingview.com/chart/?symbol=NSE%3AADANIPORTS,"Adani Ports & Special Economic Zone is in the business of development, operations and maintenance of port infrastructure (port services and related infrastructure development) and has linked multi product Special Economic Zone (SEZ) and related infrastructure contiguous to Port at Mundra.",http://www.adaniports.com/,https://www.nseindia.com/get-quotes/equity?symbol=ADANIPORTS,https://www.bseindia.com/stock-share-price/adani-ports-special-economic-zone-ltd/ADANIPORTS/532921/,2.0,265.0,12.9,18.1,78.0,Mar 2024,30.339560480700833,58.36172363445772,15.3548827162833,0.9373,5.9495,0.2283,8250.0,6768.0,38.0,12.2171,16.0,49470.0,15018.0,15.902511540568032,6.926554927819896,,,,,,,,,,,,,,30,2024,675598.01,611165.74,48.9,2.31,31.76,1.16,57.38850401938058,Strong
ADANIPORTS,https://mkt.in/static/mkt-icons/nifty100/ADANIPORTS.png,"Adani Ports & Special Economic Zone Ltd
",https://in.tradingview.com/chart/?symbol=NSE%3AADANIPORTS,"Adani Ports & Special Economic Zone is in the business of development, operations and maintenance of port infrastructure (port services and related infrastructure development) and has linked multi product Special Economic Zone (SEZ) and related infrastructure contiguous to Port at Mundra.",http://www.adaniports.com/,https://www.nseindia.com/get-quotes/equity?symbol=ADANIPORTS,https://www.bseindia.com/stock-share-price/adani-ports-special-economic-zone-ltd/ADANIPORTS/532921/,2.0,265.0,12.9,18.1,78.0,Mar 2024,30.339560480700833,58.36172363445772,15.3548827162833,0.9373,5.9495,0.2283,8250.0,6768.0,38.0,12.2171,16.0,49470.0,15018.0,15.902511540568032,6.926554927819896,,,,,,,,,,,,,,30,2024,675598.01,611165.74,48.9,2.31,31.76,1.16,57.38850401938058,Strong
TORNTPHARM,https://mkt.in/static/mkt-icons/nifty100/TORNTPHARM.png,Torrent Pharmaceuticals Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Torrent Pharmaceuticals Ltd is one of the leading Indian Pharmaceutical Company engaged in research, development, manufacturing and marketing of generic pharmaceutical formulations.

It is the flagship company of Torrent Group which also has presence in power and city gas distribution businesses.

",https://www.torrentpharma.com/,https://www.nseindia.com/get-quotes/equity?symbol=TORNTPHARM,https://www.bseindia.com/stock-share-price/torrent-pharmaceuticals-ltd/TORNTPHARM/500420/,5.0,222.0,23.2,24.2,1124.0,Mar 2024,15.436241610738255,31.3944817300522,24.154025670945156,0.5866,9.9266,0.7396,3106.0,160.0,49.0,4.0568,57.0,4022.0,3266.0,32.3037323037323,11.416752843846949,,,,,,,,,,,,,,540,2024,1870170.39,2275967.43,46.4,6.43,27.93,1.22,56.47093998233904,Strong
TORNTPHARM,https://mkt.in/static/mkt-icons/nifty100/TORNTPHARM.png,Torrent Pharmaceuticals Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Torrent Pharmaceuticals Ltd is one of the leading Indian Pharmaceutical Company engaged in research, development, manufacturing and marketing of generic pharmaceutical formulations.

It is the flagship company of Torrent Group which also has presence in power and city gas distribution businesses.

",https://www.torrentpharma.com/,https://www.nseindia.com/get-quotes/equity?symbol=TORNTPHARM,https://www.bseindia.com/stock-share-price/torrent-pharmaceuticals-ltd/TORNTPHARM/500420/,5.0,222.0,23.2,24.2,1124.0,Mar 2024,15.436241610738255,31.3944817300522,24.154025670945156,0.5866,9.9266,0.7396,3106.0,160.0,49.0,4.0568,57.0,4022.0,3266.0,32.3037323037323,11.416752843846949,,,,,,,,,,,,,,540,2024,1870170.39,2275967.43,46.4,6.43,27.93,1.22,56.47093998233904,Strong
SBILIFE,https://mkt.in/static/mkt-icons/nifty100/SBILIFE.png,SBI Life Insurance Company Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"SBI Life Insurance Company Ltd is engaged in the business of life insurance and annuity. It was started as a Joint-venture between State Bank of India and BNP Paribas Cardif S.A.[1]


",https://www.sbilife.co.in/,https://www.nseindia.com/get-quotes/equity?symbol=SBILIFE,https://www.bseindia.com/stock-share-price/sbi-life-insurance-company-ltd/SBILIFE/540719/,10.0,162.0,13.2,12.0,969.0,Mar 2024,1.4349789374791648,0.18638058005273206,12.704588140595655,0.0,240.3333,0.3314,-2099.0,31221.0,19.0,1.4893,14.0,0.0,29122.0,14.508988462570432,0.4755221579767963,,,,,,,,,,,,,,462,2024,886097.71,1097553.71,69.98,9.48,31.04,1.62,55.846517239359684,Strong
SBILIFE,https://mkt.in/static/mkt-icons/nifty100/SBILIFE.png,SBI Life Insurance Company Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"SBI Life Insurance Company Ltd is engaged in the business of life insurance and annuity. It was started as a Joint-venture between State Bank of India and BNP Paribas Cardif S.A.[1]


",https://www.sbilife.co.in/,https://www.nseindia.com/get-quotes/equity?symbol=SBILIFE,https://www.bseindia.com/stock-share-price/sbi-life-insurance-company-ltd/SBILIFE/540719/,10.0,162.0,13.2,12.0,969.0,Mar 2024,1.4349789374791648,0.18638058005273206,12.704588140595655,0.0,240.3333,0.3314,-2099.0,31221.0,19.0,1.4893,14.0,0.0,29122.0,14.508988462570432,0.4755221579767963,,,,,,,,,,,,,,462,2024,886097.71,1097553.71,69.98,9.48,31.04,1.62,55.846517239359684,Strong
DLF,https://mkt.in/static/mkt-icons/nifty100/DLF.png,DLF Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"DLF Ltd with its subsidiaries, associates and JVs is engaged in real estate development, from the identification and acquisition of land to planning, execution, construction and marketing of projects. It is also engaged in business of leasing, generation of power, provision of maintenance services, hospitality and recreational services which are related to the overall development of real estate business.",https://www.dlf.in/,https://www.nseindia.com/get-quotes/equity?symbol=DLF,https://www.bseindia.com/stock-share-price/dlf-ltd/DLF/532868/,2.0,163.0,5.74,6.95,375.0,Mar 2024,42.38369379181578,33.04807841916913,6.908270142781061,0.1226,7.4579,0.1088,1010.0,1529.0,11.0,7.9659,45.0,4834.0,2539.0,5.9979667909183325,4.611555976908361,,,,,,,,,,,,,,174,2024,1381712.03,1248409.43,46.26,14.32,10.41,2.58,55.243954389957715,Strong
DLF,https://mkt.in/static/mkt-icons/nifty100/DLF.png,DLF Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"DLF Ltd with its subsidiaries, associates and JVs is engaged in real estate development, from the identification and acquisition of land to planning, execution, construction and marketing of projects. It is also engaged in business of leasing, generation of power, provision of maintenance services, hospitality and recreational services which are related to the overall development of real estate business.",https://www.dlf.in/,https://www.nseindia.com/get-quotes/equity?symbol=DLF,https://www.bseindia.com/stock-share-price/dlf-ltd/DLF/532868/,2.0,163.0,5.74,6.95,375.0,Mar 2024,42.38369379181578,33.04807841916913,6.908270142781061,0.1226,7.4579,0.1088,1010.0,1529.0,11.0,7.9659,45.0,4834.0,2539.0,5.9979667909183325,4.611555976908361,,,,,,,,,,,,,,174,2024,1381712.03,1248409.43,46.26,14.32,10.41,2.58,55.243954389957715,Strong
NHPC,https://mkt.in/static/mkt-icons/nifty100/HEROMOTOCO.png,"NHPC Ltd
",https://in.tradingview.com/chart/?symbol=NSE%3ANHPC,"NHPC, a Mini Ratna category I public sector utility, is Government of India's flagship hydroelectric generation company. The company is primarily involved in the generation and sale of bulk power to various Power Utilities. Its other business includes providing project management / construction contracts/ consultancy assignment services and trading of power.",http://www.nhpcindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=NHPC,https://www.bseindia.com/stock-share-price/nhpc-ltd/NHPC/533098/,10.0,40.0,7.67,9.61,801.0,Mar 2024,41.81893687707641,49.90656146179402,10.407730866621879,0.8413,11.2434,0.1032,970.0,5968.0,4.0,0.3853,53.0,32561.0,6938.0,9.592635729621263,4.317394985905228,,,,,,,,,,,,,,408,2024,1740404.25,2103124.81,71.17,13.74,18.26,1.68,55.13445038757007,Strong
NHPC,https://mkt.in/static/mkt-icons/nifty100/HEROMOTOCO.png,"NHPC Ltd
",https://in.tradingview.com/chart/?symbol=NSE%3ANHPC,"NHPC, a Mini Ratna category I public sector utility, is Government of India's flagship hydroelectric generation company. The company is primarily involved in the generation and sale of bulk power to various Power Utilities. Its other business includes providing project management / construction contracts/ consultancy assignment services and trading of power.",http://www.nhpcindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=NHPC,https://www.bseindia.com/stock-share-price/nhpc-ltd/NHPC/533098/,10.0,40.0,7.67,9.61,801.0,Mar 2024,41.81893687707641,49.90656146179402,10.407730866621879,0.8413,11.2434,0.1032,970.0,5968.0,4.0,0.3853,53.0,32561.0,6938.0,9.592635729621263,4.317394985905228,,,,,,,,,,,,,,408,2024,1740404.25,2103124.81,71.17,13.74,18.26,1.68,55.13445038757007,Strong
DABUR,https://mkt.in/static/mkt-icons/nifty100/DABUR.png,Dabur India Ltd,https://in.tradingview.com/chart/?symbol=NSE%3ADABUR,Dabur India is one of the leading fast moving consumer goods (FMCG) players dealing in consumer care and food products.,http://www.dabur.com/,https://www.nseindia.com/get-quotes/equity?symbol=DABUR,https://www.bseindia.com/stock-share-price/dabur-india-ltd/DABUR/500096/,1.0,59.0,22.3,19.2,351.0,Mar 2024,14.600128990648178,19.348597226701063,18.355969997972835,0.1384,23.2419,0.8206,1042.0,971.0,10.0,5.574,53.0,1365.0,2013.0,25.66111655239961,11.980682720296375,,,,,,,,,,,,,,162,2024,56521.84,67755.32,50.95,13.59,12.02,3.42,54.89629085434642,Average
DABUR,https://mkt.in/static/mkt-icons/nifty100/DABUR.png,Dabur India Ltd,https://in.tradingview.com/chart/?symbol=NSE%3ADABUR,Dabur India is one of the leading fast moving consumer goods (FMCG) players dealing in consumer care and food products.,http://www.dabur.com/,https://www.nseindia.com/get-quotes/equity?symbol=DABUR,https://www.bseindia.com/stock-share-price/dabur-india-ltd/DABUR/500096/,1.0,59.0,22.3,19.2,351.0,Mar 2024,14.600128990648178,19.348597226701063,18.355969997972835,0.1384,23.2419,0.8206,1042.0,971.0,10.0,5.574,53.0,1365.0,2013.0,25.66111655239961,11.980682720296375,,,,,,,,,,,,,,162,2024,56521.84,67755.32,50.95,13.59,12.02,3.42,54.89629085434642,Average
AMBUJACEM,https://mkt.in/static/mkt-icons/nifty100/AMBUJACEM.png,Ambuja Cements Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Ambuja Cements Ltd. is among the leading cement companies in India. It is a member of the Adani Group. Currently, Ambuja Cement has a cement capacity of 31 million tonnes with six integrated cement manufacturing plants",https://www.ambujacement.com/,https://www.nseindia.com/get-quotes/equity?symbol=AMBUJACEM,https://www.bseindia.com/stock-share-price/ambuja-cements-ltd/AMBUJACEM/500425/,2.0,205.0,12.8,9.24,101.0,Mar 2024,14.288299155609169,19.300361881785282,11.428984947896565,0.0169,28.2645,0.5081,-3295.0,8941.0,16.0,9.4218,12.0,699.0,5646.0,18.505515359981022,7.2600787606687,,,,,,,,,,,,,,42,2024,1281411.04,1198290.68,55.62,9.21,27.67,3.1,54.50899615968812,Average
AMBUJACEM,https://mkt.in/static/mkt-icons/nifty100/AMBUJACEM.png,Ambuja Cements Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Ambuja Cements Ltd. is among the leading cement companies in India. It is a member of the Adani Group. Currently, Ambuja Cement has a cement capacity of 31 million tonnes with six integrated cement manufacturing plants",https://www.ambujacement.com/,https://www.nseindia.com/get-quotes/equity?symbol=AMBUJACEM,https://www.bseindia.com/stock-share-price/ambuja-cements-ltd/AMBUJACEM/500425/,2.0,205.0,12.8,9.24,101.0,Mar 2024,14.288299155609169,19.300361881785282,11.428984947896565,0.0169,28.2645,0.5081,-3295.0,8941.0,16.0,9.4218,12.0,699.0,5646.0,18.505515359981022,7.2600787606687,,,,,,,,,,,,,,42,2024,1281411.04,1198290.68,55.62,9.21,27.67,3.1,54.50899615968812,Average
SIEMENS,https://mkt.in/static/mkt-icons/nifty100/SIEMENS.png,Siemens Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Siemens Limited offers products, integrated solutions for industrial applications for manufacturing industries, drives for process",https://www.siemens.com/in/en.html,https://www.nseindia.com/get-quotes/equity?symbol=SIEMENS,https://www.bseindia.com/stock-share-price/siemens-ltd/SIEMENS/500550/,2.0,431.0,25.6,19.1,1004.0,Sep 2024,12.221223021582734,13.956834532374101,17.698769290877124,0.0182,67.15,0.8791,1168.0,502.0,76.0,21.6296,16.0,279.0,1670.0,25.76745970836531,10.743507648523657,,,,,,,,,,,,,,486,2024,1191331.95,1268446.56,33.32,9.25,30.88,3.69,54.09136924656968,Average
SIEMENS,https://mkt.in/static/mkt-icons/nifty100/SIEMENS.png,Siemens Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Siemens Limited offers products, integrated solutions for industrial applications for manufacturing industries, drives for process",https://www.siemens.com/in/en.html,https://www.nseindia.com/get-quotes/equity?symbol=SIEMENS,https://www.bseindia.com/stock-share-price/siemens-ltd/SIEMENS/500550/,2.0,431.0,25.6,19.1,1004.0,Sep 2024,12.221223021582734,13.956834532374101,17.698769290877124,0.0182,67.15,0.8791,1168.0,502.0,76.0,21.6296,16.0,279.0,1670.0,25.76745970836531,10.743507648523657,,,,,,,,,,,,,,486,2024,1191331.95,1268446.56,33.32,9.25,30.88,3.69,54.09136924656968,Average
